;apir_codes;asset_class;aum_comp;aum_share;base_currency;bloomberg_codes;codes;compart_id;currency;default_fundshare_id;default_share_code;default_share_isin_code;default_share_name;eng_asset_class;factsheet;has_docs;isin_codes;main_codes;management_company;moodys_timed;morning_star;morning_star_timed;name;nav;nav_euro;region;showcases;srri_risk;sub_asset_class;timed_performances;apir;bloomberg;isin;url
297;[None, None, None, None, None, None, None];Produits de taux;{u'date': u'2017-03-13', u'value': 279523722.89};{u'date': u'2017-03-13', u'value': 7712116.28};Dollar;[FLBCEUD LX, PBAXPRV LX, FLBAJCC LX, FLBAJCD LX, FLBCCCE LX, BNPPAUS LX, BNPAXJH LX];{u'isin': u'LU0823378905', u'bloomberg': u'FLBCCCE LX', u'apir': None};13016;Euro;13285;{u'type': u'isin', u'value': u'LU0823378905'};LU0823378905;PARVEST BOND ASIA EX-JAPAN [CLASSIC EUR, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/42307a6c-2240-4b89-95e8-4ed015a4f763/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0823380398, LU0823380125, LU0823379382, LU0823378905, LU0823379895, LU0823379036, LU0823379622];[LU0823380398, LU0823380125, LU0823379382, LU0823378905, LU0823379895, LU0823379036, LU0823379622];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST BOND ASIA EX-JAPAN;{u'date': u'2017-03-13', u'value': 159.72};{u'date': u'2017-03-13', u'value': 159.72};APAC;[];4;Produits de taux émergents;{u'performance_1y': {u'date': u'2017-02-28', u'value': 7.07271762208}, u'performance_ytd': {u'date': u'2017-03-10', u'value': -0.175175175175}, u'performance_5y': {u'date': u'2017-02-28', u'value': 49.6869619697}, u'performance_3y': {u'date': u'2017-02-28', u'value': 45.9000090408}};;FLBCCCE LX;LU0823378905;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/produits-de-taux-emergents/parvest-bond-asia-ex-japan-classic-eur-c-lu0823378905
298;[None, None, None, None, None, None];Produits de taux;{u'date': u'2017-03-13', u'value': 143444564.8};{u'date': u'2017-03-13', u'value': 52513005};Dollar;[PBEHPRU LX, FLBBHED LX, FLBBHEC LX, PBSWECU LX, FLBBSCC LX, FLBBSPP LX];{u'isin': u'LU0823389852', u'bloomberg': u'FLBBSCC LX', u'apir': None};13011;Dollar;13276;{u'type': u'isin', u'value': u'LU0823389852'};LU0823389852;PARVEST BOND BEST SELECTION WORLD EMERGING [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/a65bfd24-acad-444e-9dc0-faf47a9052a7/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0823389852, LU0823390355, LU0823389423, LU0823389696, LU0823390439, LU0823389936];[LU0823389852, LU0823390355, LU0823389423, LU0823389696, LU0823390439, LU0823389936];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};1;{u'date': u'2017-03-08', u'value': u'1'};PARVEST BOND BEST SELECTION WORLD EMERGING;{u'date': u'2017-03-13', u'value': 202.12};{u'date': None, u'value': None};Pays émergents;[];4;Produits de taux émergents;{u'performance_1y': {u'date': u'2017-02-28', u'value': 10.140447915}, u'performance_ytd': {u'date': u'2017-03-10', u'value': 3.45818368394}, u'performance_5y': {u'date': u'2017-02-28', u'value': -11.2281468531}, u'performance_3y': {u'date': u'2017-02-28', u'value': -6.62467819051}};;FLBBSCC LX;LU0823389852;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/produits-de-taux-emergents/parvest-bond-best-selection-world-emerging-classic-c-lu0823389852
299;[None, None, None, None];Produits de taux;{u'date': u'2017-03-13', u'value': 2296762630.4};{u'date': u'2017-03-13', u'value': 624777635.52};Euro;[PARECPL LX, PARECPC LX, PARECPD LX, PARECPP LX];{u'isin': u'LU0131210360', u'bloomberg': u'PARECPC LX', u'apir': None};1650;Euro;4416;{u'type': u'isin', u'value': u'LU0131210360'};LU0131210360;PARVEST BOND EURO CORPORATE [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/3b2a8049-5d91-442b-955e-7ccb6f7faf36/512', u'extension': u'pdf'};[DOC_FLYER-BPF, DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0131211418, LU0131212812, LU0131210790, LU0131210360];[LU0131211418, LU0131212812, LU0131210790, LU0131210360];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST BOND EURO CORPORATE;{u'date': u'2017-03-13', u'value': 182.52};{u'date': u'2017-03-13', u'value': 182.52};Europe;[];3;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 3.90642615558}, u'performance_ytd': {u'date': u'2017-03-10', u'value': -0.56685016624}, u'performance_5y': {u'date': u'2017-02-28', u'value': 24.7327107863}, u'performance_3y': {u'date': u'2017-02-28', u'value': 10.4103024858}};;PARECPC LX;LU0131210360;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/parvest-bond-euro-corporate-classic-c-lu0131210360
300;[None, None, None, None, None];Produits de taux;{u'date': u'2017-03-13', u'value': 1544653597.41};{u'date': u'2017-03-13', u'value': 456970387.28};Euro;[PAREABL LX, PAREGPI LX, PAREABP LX, PAREABC LX, PAREABD LX];{u'isin': u'LU0111548326', u'bloomberg': u'PAREABC LX', u'apir': None};1706;Euro;4569;{u'type': u'isin', u'value': u'LU0111548326'};LU0111548326;PARVEST BOND EURO GOVERNMENT [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/1c0c755e-ca88-4f1e-8a4b-e6a96c186ece/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0111549217, LU0823380638, LU0111548326, LU0111547609, LU0111549134];[LU0111549217, LU0823380638, LU0111548326, LU0111547609, LU0111549134];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST BOND EURO GOVERNMENT;{u'date': u'2017-03-13', u'value': 384.99};{u'date': u'2017-03-13', u'value': 384.99};Europe;[];3;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': -1.12260119845}, u'performance_ytd': {u'date': u'2017-03-10', u'value': -2.71083575673}, u'performance_5y': {u'date': u'2017-02-28', u'value': 24.69151548}, u'performance_3y': {u'date': u'2017-02-28', u'value': 12.0127173259}};;PAREABC LX;LU0111548326;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/parvest-bond-euro-government-classic-c-lu0111548326
301;[None, None, None, None, None];Produits de taux;{u'date': u'2017-03-13', u'value': 903614056.46};{u'date': u'2017-03-13', u'value': 271319412.89};Euro;[FOCHYEP LX, FOCHYEN LX, FOCHYEC LX, PBEHPRI LX, PBEHCDE LX];{u'isin': u'LU0823380802', u'bloomberg': u'FOCHYEC LX', u'apir': None};13000;Euro;13268;{u'type': u'isin', u'value': u'LU0823380802'};LU0823380802;PARVEST BOND EURO HIGH YIELD [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/54f0d3d1-1de5-4e9a-8394-ae3be0274fad/512', u'extension': u'pdf'};[DOC_FLYER-BPF, DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0823381362, LU0823381289, LU0823380802, LU0823381446, LU0823380984];[LU0823381362, LU0823381289, LU0823380802, LU0823381446, LU0823380984];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST BOND EURO HIGH YIELD;{u'date': u'2017-03-13', u'value': 195.61};{u'date': u'2017-03-13', u'value': 195.61};Europe;[];3;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 9.45268086055}, u'performance_ytd': {u'date': u'2017-03-10', u'value': 1.45085237577}, u'performance_5y': {u'date': u'2017-02-28', u'value': 32.5816905212}, u'performance_3y': {u'date': u'2017-02-28', u'value': 9.27605586779}};;FOCHYEC LX;LU0823380802;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/parvest-bond-euro-high-yield-classic-c-lu0823380802
302;[None, None, None, None, None];Produits de taux;{u'date': u'2017-03-13', u'value': 148653394.84};{u'date': u'2017-03-13', u'value': 41991418.81};Euro;[PAEILLC LX, PAEILCD LX, PAEILPC LX, PAEPREI LX, PAEILCC LX];{u'isin': u'LU0190304583', u'bloomberg': u'PAEILCC LX', u'apir': None};1613;Euro;4283;{u'type': u'isin', u'value': u'LU0190304583'};LU0190304583;PARVEST BOND EURO INFLATION-LINKED [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/9e6ff223-9dfa-4622-be03-40250bf1bd92/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0190304583, LU0823381792, LU0190304740, LU0190305630, LU0190306364];[LU0190304583, LU0823381792, LU0190304740, LU0190305630, LU0190306364];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST BOND EURO INFLATION-LINKED;{u'date': u'2017-03-13', u'value': 135.88};{u'date': u'2017-03-13', u'value': 135.88};Europe;[];4;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 2.06315166753}, u'performance_ytd': {u'date': u'2017-03-10', u'value': -2.97100414227}, u'performance_5y': {u'date': u'2017-02-28', u'value': 11.540326491}, u'performance_3y': {u'date': u'2017-02-28', u'value': 8.83999684568}};;PAEILCC LX;LU0190304583;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/parvest-bond-euro-inflation-linked-classic-c-lu0190304583
303;[None, None, None, None];Produits de taux;{u'date': u'2017-03-13', u'value': 43625835.03};{u'date': u'2017-03-13', u'value': 23703914.03};Euro;[PAEPEAC LX, PAECEUD LX, PAECLEU LX, PAENEAC LX];{u'isin': u'LU0823381875', u'bloomberg': u'PAECLEU LX', u'apir': None};12675;Euro;12725;{u'type': u'isin', u'value': u'LU0823381875'};LU0823381875;PARVEST BOND EURO LONG TERM [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/11181dad-7836-495f-a1a6-73a214ae3303/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0823381958, LU0823381875, LU0823382170, LU0823382253];[LU0823381958, LU0823381875, LU0823382170, LU0823382253];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST BOND EURO LONG TERM;{u'date': u'2017-03-13', u'value': 807.92};{u'date': u'2017-03-13', u'value': 807.92};Europe;[];4;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': -2.54549696687}, u'performance_ytd': {u'date': u'2017-03-10', u'value': -6.19569015725}, u'performance_5y': {u'date': u'2017-02-28', u'value': 51.0769508997}, u'performance_3y': {u'date': u'2017-02-28', u'value': 27.2727272727}};;PAECLEU LX;LU0823381875;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/parvest-bond-euro-long-term-classic-c-lu0823381875
304;[None, None, None, None];Produits de taux;{u'date': u'2017-03-13', u'value': 680054343.58};{u'date': u'2017-03-13', u'value': 282301915.09};Euro;[PARMTEP LX, PARMTER LX, PARMTEU LX, PARMTEL LX];{u'isin': u'LU0086914362', u'bloomberg': u'PARMTEU LX', u'apir': None};523;Euro;1726;{u'type': u'isin', u'value': u'LU0086914362'};LU0086914362;PARVEST BOND EURO MEDIUM TERM [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/4614360d-6823-41f2-9f5d-6bc8ab9608b4/512', u'extension': u'pdf'};[DOC_FLYER-BPF, DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0107086646, LU0086914446, LU0111463849, LU0086914362];[LU0107086646, LU0086914446, LU0111463849, LU0086914362];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST BOND EURO MEDIUM TERM;{u'date': u'2017-03-13', u'value': 184.02};{u'date': u'2017-03-13', u'value': 184.02};Europe;[];2;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 0.20047680971}, u'performance_ytd': {u'date': u'2017-03-10', u'value': -0.674618166118}, u'performance_5y': {u'date': u'2017-02-28', u'value': 12.3784637822}, u'performance_3y': {u'date': u'2017-02-28', u'value': 4.7228042358}};;PARMTEU LX;LU0086914362;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/parvest-bond-euro-medium-term-classic-c-lu0086914362
305;[None, None, None];Produits de taux;{u'date': u'2017-03-13', u'value': 335397463.25};{u'date': u'2017-03-13', u'value': 3226187.48};Euro;[PBESCRA LX, PBESCRI LX, PBESPRA LX];{u'isin': u'LU1022392028', u'bloomberg': u'PBESCRA LX', u'apir': None};16394;Euro;16405;{u'type': u'isin', u'value': u'LU1022392028'};LU1022392028;PARVEST BOND EURO SHORT TERM CORPORATE [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/5db19359-af0e-4fa2-9052-f110d737a722/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU1022392531, LU1022392291, LU1022392028];[LU1022392531, LU1022392291, LU1022392028];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};;{u'date': None, u'value': None};PARVEST BOND EURO SHORT TERM CORPORATE;{u'date': u'2017-03-13', u'value': 103.18};{u'date': u'2017-03-13', u'value': 103.18};Europe;[];2;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 0.907671286356}, u'performance_ytd': {u'date': u'2017-03-10', u'value': -0.0193798449613}, u'performance_3y': {u'date': u'2017-02-28', u'value': 2.43733280491}};;PBESCRA LX;LU1022392028;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/parvest-bond-euro-short-term-corporate-classic-c-lu1022392028
306;[None, None, None, None];Produits de taux;{u'date': u'2017-03-13', u'value': 747009290.87};{u'date': u'2017-03-13', u'value': 158729515.85};Euro;[PARVECC LX, PARVELC LX, PARVEPC LX, PARVECD LX];{u'isin': u'LU0212175227', u'bloomberg': u'PARVECC LX', u'apir': None};1574;Euro;4150;{u'type': u'isin', u'value': u'LU0212175227'};LU0212175227;PARVEST BOND EURO SHORT TERM [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/2eafe523-b935-4264-bb5d-7e2fa8ecc1dc/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0212177199, LU0212176621, LU0212175060, LU0212175227];[LU0212177199, LU0212176621, LU0212175060, LU0212175227];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST BOND EURO SHORT TERM;{u'date': u'2017-03-13', u'value': 123.47};{u'date': u'2017-03-13', u'value': 123.47};Europe;[];2;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': -0.314085527905}, u'performance_ytd': {u'date': u'2017-03-10', u'value': -0.355067785668}, u'performance_5y': {u'date': u'2017-02-28', u'value': 4.22701246211}, u'performance_3y': {u'date': u'2017-02-28', u'value': 0.798045602606}};;PARVECC LX;LU0212175227;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/parvest-bond-euro-short-term-classic-c-lu0212175227
307;[None, None, None, None, None];Produits de taux;{u'date': u'2017-03-13', u'value': 1348778907.03};{u'date': u'2017-03-13', u'value': 361392364.1};Euro;[PARPEUI LX, PAR4368 LX, PAREBDP LX, PAREUBI LX, PAR4369 LX];{u'isin': u'LU0075938133', u'bloomberg': u'PAR4368 LX', u'apir': None};868;Euro;2818;{u'type': u'isin', u'value': u'LU0075938133'};LU0075938133;PARVEST BOND EURO [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/fe3e9d27-f4e7-469f-98ee-7160efcde623/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0107072935, LU0823390868, LU0075937911, LU0075938133, LU0111479092];[LU0107072935, LU0823390868, LU0075937911, LU0075938133, LU0111479092];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST BOND EURO;{u'date': u'2017-03-13', u'value': 216.82};{u'date': u'2017-03-13', u'value': 216.82};Europe;[];3;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': -0.602136906918}, u'performance_ytd': {u'date': u'2017-03-10', u'value': -2.0785323754}, u'performance_5y': {u'date': u'2017-02-28', u'value': 19.6522971279}, u'performance_3y': {u'date': u'2017-02-28', u'value': 8.42510741271}};;PAR4368 LX;LU0075938133;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/parvest-bond-euro-classic-c-lu0075938133
308;[None, None, None, None];Produits de taux;{u'date': u'2017-03-13', u'value': 47218500.57};{u'date': u'2017-03-13', u'value': 18558454.91};Euro;[BNPBEMP LX, FORBEMP LX, FORBEEI LX, FORBEEA LX];{u'isin': u'LU0823382766', u'bloomberg': u'FORBEEA LX', u'apir': None};13317;Euro;13469;{u'type': u'isin', u'value': u'LU0823382766'};LU0823382766;PARVEST BOND EUROPE EMERGING [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/eab21be9-2fb3-4f7d-840b-88ff127ec0d7/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0823382766, LU0823383145, LU0823382840, LU0823383061];[LU0823382766, LU0823383145, LU0823382840, LU0823383061];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};PARVEST BOND EUROPE EMERGING;{u'date': u'2017-03-13', u'value': 577.86};{u'date': u'2017-03-13', u'value': 577.86};EEMOAN;[];4;Produits de taux émergents;{u'performance_1y': {u'date': u'2017-02-28', u'value': 2.71281735922}, u'performance_ytd': {u'date': u'2017-03-10', u'value': 0.343941078377}, u'performance_5y': {u'date': u'2017-02-28', u'value': 7.75256667834}, u'performance_3y': {u'date': u'2017-02-28', u'value': 2.95158762306}};;FORBEEA LX;LU0823382766;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/produits-de-taux-emergents/parvest-bond-europe-emerging-classic-c-lu0823382766
309;[None, None, None, None];Produits de taux;{u'date': u'2017-03-13', u'value': 5584025067.34};{u'date': u'2017-03-13', u'value': 732894782.54};Yen;[PYU3727 LX, PYK3728 LX, PARJYBL LX, PARJYBP LX];{u'isin': u'LU0012182712', u'bloomberg': u'PYK3728 LX', u'apir': None};1690;Yen;4525;{u'type': u'isin', u'value': u'LU0012182712'};LU0012182712;PARVEST BOND JPY [CLASSIC, C];Fixed Income;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/de05c5e3-6de0-4ef3-8387-a1bc9d94146c/512', u'extension': u'pdf'};[DOC_FLYERP, DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[LU0012182712, LU0111478524, LU0107069717, LU0012182639];[LU0012182712, LU0111478524, LU0107069717, LU0012182639];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};PARVEST BOND JPY;{u'date': u'2017-03-13', u'value': 22830};{u'date': u'2017-03-13', u'value': 186.67};APAC;[];3;Autres fonds taux pays développés;{u'performance_1y': {u'date': u'2017-02-28', u'value': -0.39966983796}, u'performance_ytd': {u'date': u'2017-03-10', u'value': -0.885301393048}, u'performance_5y': {u'date': u'2017-02-28', u'value': 7.80552028965}, u'performance_3y': {u'date': u'2017-02-28', u'value': 5.34852731701}};;PYK3728 LX;LU0012182712;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/autres-fonds-taux-pays-developpes/parvest-bond-jpy-classic-c-lu0012182712
310;[None];Produits de taux;{u'date': u'2017-03-13', u'value': 29533434.64};{u'date': u'2017-03-13', u'value': 22371400.4};Dollar;[None];{u'isin': u'LU1104106973', u'bloomberg': None, u'apir': None};20278;Dollar;20533;{u'type': u'isin', u'value': u'LU1104106973'};LU1104106973;PARVEST BOND RMB [CLASSIC, C];Fixed Income;;[DOC_FP, DOC_NOTICE-AMENDMENT, DOC_NOTICE-DIVIDEND, DOC_NOTICE-LIQUIDATION, DOC_NOTICE-MEETING, DOC_NOTICE-MERGER, DOC_NOTICE-MISCELLANEOUS, DOC_NOTICE-PROSPECTUS, DOC_REPA, DOC_REPS, DOC_KIID];[LU1104106973];[LU1104106973];BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG;{u'date': None, u'value': None};;{u'date': None, u'value': None};PARVEST BOND RMB;{u'date': u'2017-03-13', u'value': 164.54};{u'date': u'2017-03-13', u'value': 154.23};APAC;[];4;Produits de taux émergents;{u'performance_1y': {u'date': u'2017-02-28', u'value': -4.33597576826}, u'performance_ytd': {u'date': u'2017-03-10', u'value': -0.454380225373}, u'performance_5y': {u'date': u'2017-02-28', u'value': 9.70139493822}, u'performance_3y': {u'date': u'2017-02-28', u'value': -0.0758000478809}};;;LU1104106973;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/produits-de-taux-emergents/parvest-bond-rmb-classic-c-lu1104106973
